age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,Unnamed: 0
45.0,Private,178319.0,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50.0,United-States,1,
60.0,Private,210064.0,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
19.0,Private,198668.0,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
38.09385646481271,Private,180241.2965068213,9.000358770816899,Never-married,Adm-clerical,Not-in-family,White,Female,0.0019999995231628413,-0.002,40.001054768201726,United-States,0,5802.0
47.0,Private,39530.0,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,4.0,United-States,0,
30.0,Private,170154.0,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1,
28.0,Private,249870.0,15.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,50.0,United-States,0,
53.31768983014322,Private,166196.89975025048,9.000376412242028,Divorced,Adm-clerical,Not-in-family,White,Female,0.0019999905824661253,-0.002,28.62403773161493,United-States,0,12893.0
45.0,Private,201127.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
40.0,Private,201734.0,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0,
22.0,Private,46561.0,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
31.0,Private,19491.0,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
22.0,Local-gov,237811.0,12.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,35.0,Haiti,0,
58.0,Private,186385.0,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,8.0,United-States,0,
38.0,Private,108140.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1,
28.0,Private,263728.0,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
22.0,Private,194031.0,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,0,
40.0,Private,55395.0,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1,
65.0,Local-gov,143570.0,10.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0,
63.0,Private,133144.0,9.0,Married-civ-spouse,Other-service,Husband,White,Male,2580.0,0.0,20.0,United-States,0,
20.0,Self-emp-not-inc,306710.0,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
63.0,Private,134699.0,9.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0,
31.0,Local-gov,143392.0,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0,
35.0,Private,178322.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1,
60.0,Private,202226.0,10.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,44.0,United-States,1,
43.0,Self-emp-inc,48087.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
41.0,Local-gov,37848.0,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,25.0,United-States,0,
46.0,Private,389843.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,Germany,1,
39.0,Private,52645.0,10.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
21.0,Private,296158.0,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
51.0,Private,123429.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1,
24.0,Private,263498.0,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
59.0,Private,160362.0,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0,
38.0,Private,264627.0,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
35.0,Private,348690.0,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0,
39.0,Self-emp-inc,329980.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,60.0,United-States,1,
55.0,Private,306164.0,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
29.0,Private,209934.0,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,0,
31.0,Private,226443.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0,
31.0,Private,118941.0,10.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,0,
35.0,Private,23621.0,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,70.0,United-States,0,
43.0,Self-emp-inc,170785.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,0,
58.0,Private,146477.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,Greece,1,
37.0,Self-emp-not-inc,29814.0,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,85.0,United-States,0,
35.0,Private,209609.0,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,0,
36.0,Private,224531.0,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
65.0,Private,178934.0,9.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,20.0,Jamaica,0,
29.0,Local-gov,95393.0,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
47.0,Self-emp-not-inc,159726.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
48.0,Private,208748.0,3.0,Divorced,Machine-op-inspct,Unmarried,Other,Female,0.0,0.0,40.0,Dominican-Republic,0,
36.0,Private,214604.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,42.0,United-States,1,
21.0,Private,234108.0,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
48.0,Self-emp-inc,125892.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,38.0,United-States,1,
40.0,Private,266084.0,10.0,Divorced,Craft-repair,Other-relative,White,Male,0.0,0.0,50.0,United-States,0,
41.0,Private,247752.0,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0,
35.0,Federal-gov,39207.0,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
60.0,Private,200235.0,11.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
70.0,Private,170428.0,13.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,20.0,Puerto-Rico,0,
25.0,Private,209227.0,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,21.0,United-States,0,
41.0,State-gov,26892.0,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
49.0,Private,200471.0,2.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Portugal,0,
36.0,Self-emp-not-inc,223789.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1,
22.0,Private,291386.0,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
53.0,Private,264939.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,Mexico,0,
34.0,Local-gov,205704.0,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0,
43.717448386180855,Private,249594.34352809843,9.000469610511635,Divorced,Adm-clerical,Unmarried,White,Female,0.0019999533891677857,-0.0019999998807907105,40.00108913814726,United-States,0,678.0
29.0,Private,180758.0,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0,
52.0,Self-emp-not-inc,72257.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0,
42.0,Self-emp-not-inc,79531.0,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1,
25.0,Private,64860.0,10.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,22.0,United-States,0,
40.0,Private,173321.0,9.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,32.0,United-States,0,
38.0,Private,105150.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1,
30.0,Private,129707.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,35.0,United-States,1,
27.0,Private,204515.0,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,36.0,United-States,0,
46.0,Private,56482.0,10.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0,
59.0,Private,206487.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
61.0,Self-emp-inc,134768.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,Germany,1,
38.0,Private,107302.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0,
31.0,Private,326862.0,10.0,Divorced,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,0,
48.0,Self-emp-not-inc,181758.0,16.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,60.0,United-States,1,
38.0,Local-gov,115076.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,1,
32.0,Private,210541.0,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States,0,
39.0,Private,168894.0,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
51.0,Private,207449.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,0,
59.0,Private,656036.0,13.0,Separated,Adm-clerical,Unmarried,White,Male,0.0,0.0,60.0,United-States,0,
19.0,Private,405526.0,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
50.0,Private,109277.0,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,0,
41.0,Private,154194.0,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,0,
48.0,Federal-gov,483261.0,10.0,Never-married,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0,
34.0,Private,152667.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,35.0,United-States,0,
34.0,Private,581071.0,9.0,Separated,Adm-clerical,Not-in-family,White,Male,0.0,0.0,48.0,United-States,1,
60.0,Private,26756.0,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0,
41.0,Local-gov,168071.0,9.0,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,45.0,United-States,0,
48.0,Private,128432.0,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0,
41.0,Private,173682.0,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,1,
19.7128290533056,Private,411843.88506419264,6.1714594265794815,Never-married,Transport-moving,Not-in-family,White,Female,0.002,-0.002,40.001484923002145,United-States,0,3167.0
33.0,Private,189843.0,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
39.0,Private,114591.0,10.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
50.0,Private,138514.0,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
46.0,State-gov,248895.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1,
65.0,Private,469602.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,15.0,United-States,0,
46.0,Private,166003.0,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
29.22280094058609,Private,42937.52058410239,10.000183780014034,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0019999619722366334,-0.0016666606664657592,25.740874720145925,United-States,0,23.0
20.0,Private,177287.0,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,38.0,United-States,0,
47.0,Private,168232.0,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,44.0,United-States,1,
34.0,Private,309513.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
42.0,Private,102606.0,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1,
50.0,Self-emp-not-inc,36480.0,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0,
20.0,Private,344278.0,7.0,Separated,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0,
59.0,Self-emp-not-inc,148526.0,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0,
41.0,Private,157025.0,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0,
18.064455954592642,Private,100007.24646480047,13.374873608018731,Never-married,Adm-clerical,Own-child,White,Female,0.0019999992847442626,-0.0019999998807907105,40.00111027037802,United-States,0,5084.0
44.0,Self-emp-not-inc,274562.0,9.0,Never-married,Craft-repair,Not-in-family,White,Male,14344.0,0.0,40.0,United-States,1,
36.0,Private,410489.0,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0,
33.0,Private,213226.0,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0,
39.0,Private,316211.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1,
38.0,Private,60135.0,9.0,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
23.759104472067442,Private,99942.14062551752,12.841726708204265,Never-married,Prof-specialty,Not-in-family,White,Female,0.002,-0.001999999761581421,76.81306391600938,United-States,0,6377.0
37.0,Private,131827.0,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
42.11421679118852,Private,241738.02972661718,10.000362502783057,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.002,-0.002,31.246795930340376,United-States,0,3545.0
53.0,Private,104501.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,55.0,United-States,1,
33.0,Self-emp-not-inc,235271.0,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1,
57.0,Private,182677.0,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4508.0,0.0,40.0,South,0,
69.0,Private,108196.0,5.0,Never-married,Craft-repair,Other-relative,White,Male,2993.0,0.0,40.0,United-States,0,
37.0,Self-emp-not-inc,184655.0,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0,
42.0,Private,139012.0,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Taiwan,1,
33.0,Private,96128.0,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
41.0,Private,266530.0,9.0,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,45.0,United-States,0,
39.0,Private,176186.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1,
24.0,State-gov,61737.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
24.0,Private,258120.0,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,55.0,Jamaica,0,
40.0,Private,400061.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,United-States,1,
38.0,Private,682947.0,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55.0,United-States,1,
20.0,Private,219211.0,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
38.0,Private,430035.0,5.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,54.0,Mexico,0,
17.883017621911065,Private,198355.70456946263,10.000379170029873,Never-married,Prof-specialty,Unmarried,White,Female,0.002,-0.002,28.176607509174552,United-States,0,10773.0
35.0,Private,215310.0,7.0,Divorced,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,United-States,0,
39.0,Private,365739.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
31.0,Federal-gov,168312.0,11.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
48.0,Private,498325.0,12.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,0,
45.0,Self-emp-not-inc,152752.0,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,3.0,United-States,0,
31.0,Self-emp-not-inc,281030.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0,
45.0,Local-gov,135776.0,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0,
41.0,Private,206878.0,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,32.0,United-States,0,
30.0,Private,33678.0,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
29.0,Private,147755.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1672.0,40.0,United-States,0,
22.0,Private,254547.0,10.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,0.0,30.0,Jamaica,0,
31.0,Private,220066.0,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,14344.0,0.0,50.0,United-States,1,
31.0,Private,303032.0,10.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
37.0,Private,164526.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0,
36.0,Private,186376.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,United-States,1,
17.0,Private,142912.0,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
34.0,Self-emp-inc,265917.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1,
45.35064842182043,Private,233449.94196084165,10.000461117386337,Divorced,Exec-managerial,Not-in-family,White,Female,0.001999999761581421,-0.002,29.54012892337873,United-States,0,6752.0
19.0,Private,323810.0,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
32.0,Private,100662.0,5.0,Separated,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,Columbia,0,
17.0,Private,160968.0,7.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,16.0,United-States,0,
37.0,Private,200374.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,1,
48.0,Private,348144.0,10.0,Divorced,Transport-moving,Not-in-family,White,Male,3325.0,0.0,53.0,United-States,0,
19.794595700690163,Private,93858.7110919659,11.000323654174847,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0019999995231628413,-0.001999999761581421,29.17811948226691,United-States,0,12976.0
37.0,Local-gov,117760.0,11.0,Never-married,Protective-serv,Not-in-family,White,Male,4650.0,0.0,40.0,United-States,0,
22.0,Self-emp-not-inc,199011.0,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,20.0,United-States,0,
23.00921653041038,Private,220080.4876211059,9.000369100331639,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.001999999403953552,-0.002,40.00118181228342,United-States,0,6679.0
32.0,Local-gov,161478.0,13.0,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,46.0,United-States,0,
43.0,Private,373403.0,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
45.0,Self-emp-not-inc,246891.0,14.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
38.0,Private,252897.0,10.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,0,
46.0,Private,87250.0,13.0,Separated,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
20.0,Private,70708.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,60.0,United-States,0,
19.0,Private,386378.0,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
45.0,Private,140644.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
50.79241022208763,Private,417776.2855614783,14.832103016511507,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0019999210834503174,1844.3228401200026,40.00091286897364,United-States,1,14420.0
41.0,Local-gov,133692.0,13.0,Divorced,Protective-serv,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
53.0,Federal-gov,266598.0,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1,
17.0,Private,147069.0,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,16.0,United-States,0,
33.0,Private,146440.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,0,
